500	87300
600	81900
700	132200
800	128000
900	124900
1000	147800
1100	168700
1200	192000
1300	206800
1400	276100
1500	276900
1600	247500
1700	271400
1800	312500
1900	306400
2000	320200
2100	354700
2200	359300
2300	407900
2400	418600
2500	425600
2600	438000
2700	511800
2800	471400
2900	577200
3000	540700
3100	565600
3200	556700
3300	573200
3400	599100
3500	626900
3600	686300
3700	695700
3800	748900
3900	719500
4000	755300
4100	766600
4200	817800
4300	799000
4400	766900
4500	790500
4600	813100
4700	918500
4800	891600
4900	972000
5000	1012000
5100	1016200
5200	1035300
5300	1085200
5400	1075800
5500	1241100
5600	1147800
5700	1200000
5800	1257400
5900	1252800
6000	1260400
6100	1264700
6200	1287000
6300	1420900
6400	1291400
6500	1334500
6600	1341000
6700	1380300
6800	1413200
6900	1435800
7000	1430500
7100	1483000
7200	1554100
7300	1501700
7400	1674600
7500	1708100
7600	1565100
7700	1591000
7800	1573900
7900	1530400
8000	1553400
8100	1694900
8200	1604300
8300	1701500
8400	1553100
8500	1839700
8600	1714500
8700	1702200
8800	1716700
8900	1679800
9000	1672100
9100	1723100
9200	2077000
9300	1727000
9400	1775400
9500	1914000
9600	1838500
9700	1799900
9800	1906200
9900	1872300
10000	1923200
